state,date,deaths,cases,Case_Fatality_Ratio
South Dakota,2021-04-25,62,3904,1.39
South Dakota,2021-05-02,62,3936,0.98
South Dakota,2021-05-09,62,3981,2.0
South Dakota,2021-05-16,62,4018,1.83
South Dakota,2021-05-23,62,4057,1.29
South Dakota,2021-05-30,62,4090,0.89
South Dakota,2021-06-06,62,4140,1.17
South Dakota,2021-06-13,62,4207,1.39
South Dakota,2021-06-20,62,4261,1.29
South Dakota,2021-06-27,62,4317,0.95
South Dakota,2021-07-04,62,4370,1.05
South Dakota,2021-07-11,62,4415,1.34
South Dakota,2021-07-18,62,4463,1.57
South Dakota,2021-07-25,62,4501,1.19
South Dakota,2021-08-01,62,4540,1.98
South Dakota,2021-08-08,62,4576,0.81
South Dakota,2021-08-15,62,4615,0.94
South Dakota,2021-08-22,62,4673,1.68
South Dakota,2021-08-29,62,4720,1.41
South Dakota,2021-09-05,63,4784,1.89
South Dakota,2021-09-12,63,4847,0.93
South Dakota,2021-09-19,63,4898,1.32
South Dakota,2021-09-26,63,4952,0.86
South Dakota,2021-10-03,63,5000,0.81
South Dakota,2021-10-10,63,5060,1.07
South Dakota,2021-10-17,63,5126,0.95
South Dakota,2021-10-24,64,5222,1.61
South Dakota,2021-10-31,65,5308,1.66
South Dakota,2021-11-07,67,5403,1.84
South Dakota,2021-11-14,68,5496,1.32
South Dakota,2021-11-21,69,5605,0.81
South Dakota,2021-11-28,70,5681,1.36
South Dakota,2021-12-05,70,5761,1.37
South Dakota,2021-12-12,70,5851,1.01
South Dakota,2021-12-19,72,5941,1.99
South Dakota,2021-12-26,73,6015,1.67
Tennessee,2020-03-01,7,248,2.71
Tennessee,2020-03-08,21,814,2.89
Tennessee,2020-03-15,37,1270,3.53
Tennessee,2020-03-22,56,1783,4.01
Tennessee,2020-03-29,87,2619,3.81
Tennessee,2020-04-05,117,3429,4.14
Tennessee,2020-04-12,140,4045,4.37
Tennessee,2020-04-19,157,4511,3.41
Tennessee,2020-04-26,186,5184,4.34
Tennessee,2020-05-03,201,5558,3.68
Tennessee,2020-05-10,207,5856,2.85
Tennessee,2020-05-17,221,6163,4.27
Tennessee,2020-05-24,228,6411,2.63
Tennessee,2020-05-31,232,6539,3.13
Tennessee,2020-06-07,237,6719,2.83
Tennessee,2020-06-14,241,6958,2.35
Tennessee,2020-06-21,245,7169,2.04
Tennessee,2020-06-28,250,7408,2.87
Tennessee,2020-07-05,257,7653,2.91
Tennessee,2020-07-12,259,7814,1.62
Tennessee,2020-07-19,265,8037,2.44
Tennessee,2020-07-26,269,8231,2.0
Tennessee,2020-08-02,277,8478,2.91
Tennessee,2020-08-09,282,8676,2.45
Tennessee,2020-08-16,285,8882,1.83
Tennessee,2020-08-23,288,9027,2.58
Tennessee,2020-08-30,291,9202,1.95
Tennessee,2020-09-06,295,9396,2.51
Tennessee,2020-09-13,298,9556,2.25
Tennessee,2020-09-20,301,9737,1.6
Tennessee,2020-09-27,304,9968,1.68
Tennessee,2020-10-04,324,10819,2.52
Tennessee,2020-10-11,347,11638,2.63
Tennessee,2020-10-18,360,12426,2.14
Tennessee,2020-10-25,382,13508,2.4
Tennessee,2020-11-01,421,14657,2.87
Tennessee,2020-11-08,452,15838,3.0
Tennessee,2020-11-15,481,17045,2.73
Tennessee,2020-11-22,502,17823,2.97
Tennessee,2020-11-29,517,19089,1.51
Tennessee,2020-12-06,537,20100,1.86
Tennessee,2020-12-13,551,21156,1.62
Tennessee,2020-12-20,569,22076,1.78
Tennessee,2020-12-27,583,22973,1.64
Tennessee,2021-01-03,588,23646,0.95
Tennessee,2021-01-10,609,24659,1.91
Tennessee,2021-01-17,616,25350,1.13
Tennessee,2021-01-24,629,26142,1.99
Tennessee,2021-01-31,637,26602,1.63
Tennessee,2021-02-07,649,27283,1.61
Tennessee,2021-02-14,660,27789,1.9
Tennessee,2021-02-21,665,28331,1.17
Tennessee,2021-02-28,671,28747,1.34
Tennessee,2021-03-07,673,28957,1.11
Tennessee,2021-03-14,675,29166,1.18
Tennessee,2021-03-21,678,29462,0.99
Tennessee,2021-03-28,683,29729,1.9
Tennessee,2021-04-04,684,29968,0.97
Tennessee,2021-04-11,686,30249,0.93
Tennessee,2021-04-18,688,30540,1.13
Tennessee,2021-04-25,693,30861,1.94
Tennessee,2021-05-02,696,31080,1.95
Tennessee,2021-05-09,699,31435,0.81
Tennessee,2021-05-16,703,31679,1.93
Tennessee,2021-05-23,705,31981,0.9
Tennessee,2021-05-30,710,32302,1.43
Tennessee,2021-06-06,717,32740,1.84
Tennessee,2021-06-13,727,33295,1.95
Tennessee,2021-06-20,735,33797,1.82
Tennessee,2021-06-27,739,34213,0.89
Tennessee,2021-07-04,741,34511,0.88
Tennessee,2021-07-11,749,34885,1.83
Tennessee,2021-07-18,752,35221,0.87
Tennessee,2021-07-25,756,35580,1.34
Tennessee,2021-08-01,760,35927,1.21
Tennessee,2021-08-08,766,36288,1.85
Tennessee,2021-08-15,771,36593,1.82
Tennessee,2021-08-22,775,36903,1.55
Tennessee,2021-08-29,781,37379,1.34
Tennessee,2021-09-05,785,37694,1.28
Tennessee,2021-09-12,789,38217,0.99
Tennessee,2021-09-19,796,38638,1.58
Tennessee,2021-09-26,805,39210,1.41
Tennessee,2021-10-03,809,39718,0.95
Tennessee,2021-10-10,821,40429,1.75
Tennessee,2021-10-17,832,41071,1.92
Tennessee,2021-10-24,844,41628,1.97
Tennessee,2021-10-31,851,42208,1.36
Tennessee,2021-11-07,860,42741,1.95
Tennessee,2021-11-14,868,43597,1.03
Tennessee,2021-11-21,877,44111,1.72
Tennessee,2021-11-28,883,44902,0.86
Tennessee,2021-12-05,889,45459,1.15
Tennessee,2021-12-12,901,46245,1.53
Tennessee,2021-12-19,907,46901,1.09
Tennessee,2021-12-26,919,47818,1.54
Texas,2020-03-01,54,1175,4.25
Texas,2020-03-08,116,3243,3.31
Texas,2020-03-15,226,6179,4.09
Texas,2020-03-22,341,9319,4.02
Texas,2020-03-29,406,12010,2.87
Texas,2020-04-05,518,15309,3.04
Texas,2020-04-12,615,19040,2.65
Texas,2020-04-19,759,22247,4.08
Texas,2020-04-26,837,24467,3.41
Texas,2020-05-03,935,27138,3.16
Texas,2020-05-10,1003,28570,4.48
Texas,2020-05-17,1043,29770,3.73
Texas,2020-05-24,1059,30472,2.73
Texas,2020-05-31,1076,30885,4.03
Texas,2020-06-07,1095,31550,2.78
Texas,2020-06-14,1119,32666,2.51
Texas,2020-06-21,1136,33526,2.47
Texas,2020-06-28,1145,34145,1.69
Texas,2020-07-05,1160,34982,2.23
Texas,2020-07-12,1181,35947,2.39
Texas,2020-07-19,1190,36566,1.62
Texas,2020-07-26,1205,37258,2.07
Texas,2020-08-02,1220,38157,1.85
Texas,2020-08-09,1248,39091,2.79
Texas,2020-08-16,1265,39993,2.04
Texas,2020-08-23,1284,41066,1.56
Texas,2020-08-30,1303,42026,2.52
Texas,2020-09-06,1320,42955,2.23
Texas,2020-09-13,1341,43712,2.84
Texas,2020-09-20,1355,44540,1.61
Texas,2020-09-27,1378,45520,2.42
Texas,2020-10-04,1435,48202,2.39
Texas,2020-10-11,1520,52103,2.38
Texas,2020-10-18,1596,55369,2.71
Texas,2020-10-25,1670,58551,2.52
Texas,2020-11-01,1755,63102,1.7
Texas,2020-11-08,1808,66118,1.52
Texas,2020-11-15,1888,70548,2.03
Texas,2020-11-22,2013,75176,2.26
Texas,2020-11-29,2148,80812,2.45
Texas,2020-12-06,2239,85145,2.52
Texas,2020-12-13,2290,88989,1.61
Texas,2020-12-20,2374,92389,2.23
Texas,2020-12-27,2439,96339,2.0
Texas,2021-01-03,2484,100219,1.13
Texas,2021-01-10,2521,104740,0.93
Texas,2021-01-17,2590,107927,1.96
Texas,2021-01-24,2642,111582,1.2
Texas,2021-01-31,2661,113608,0.86
Texas,2021-02-07,2683,116598,0.91
Texas,2021-02-14,2695,118125,0.93
Texas,2021-02-21,2738,120554,1.6
Texas,2021-02-28,2770,122545,1.44
Texas,2021-03-07,2784,123777,1.18
Texas,2021-03-14,2809,124966,1.79
Texas,2021-03-21,2824,126069,1.72
Texas,2021-03-28,2837,127428,1.25
Texas,2021-04-04,2850,128498,1.53
Texas,2021-04-11,2865,129960,0.89
Texas,2021-04-18,2879,131270,1.2
Texas,2021-04-25,2900,132604,1.52
Texas,2021-05-02,2918,133692,1.39
Texas,2021-05-09,2929,134657,1.3
Texas,2021-05-16,2950,136008,1.72
Texas,2021-05-23,2956,136881,0.81
Texas,2021-05-30,2977,137984,1.99
Texas,2021-06-06,3007,139633,1.87
Texas,2021-06-13,3023,141561,0.91
Texas,2021-06-20,3053,143739,1.51
Texas,2021-06-27,3083,145495,1.89
Texas,2021-07-04,3109,147062,1.95
Texas,2021-07-11,3137,148769,1.54
Texas,2021-07-18,3153,150111,1.18
Texas,2021-07-25,3166,151320,1.3
Texas,2021-08-01,3185,152350,1.96
Texas,2021-08-08,3204,154253,0.97
Texas,2021-08-15,3228,155506,1.75
Texas,2021-08-22,3248,156725,1.89
Texas,2021-08-29,3288,158503,1.98
Texas,2021-09-05,3310,160741,1.21
Texas,2021-09-12,3333,162255,1.4
Texas,2021-09-19,3356,163817,1.59
Texas,2021-09-26,3385,165718,1.59
Texas,2021-10-03,3414,168365,0.99
Texas,2021-10-10,3433,170108,1.03
Texas,2021-10-17,3464,173129,1.1
Texas,2021-10-24,3495,175805,1.05
Texas,2021-10-31,3525,178992,0.97
Texas,2021-11-07,3567,182311,1.2
Texas,2021-11-14,3595,184464,1.53
Texas,2021-11-21,3635,188100,1.23
Texas,2021-11-28,3665,191839,0.86
Texas,2021-12-05,3703,194749,1.14
Texas,2021-12-12,3737,198420,0.88
Texas,2021-12-19,3793,201677,1.88
Texas,2021-12-26,3839,205019,1.4
Utah,2020-03-01,5,159,2.91
Utah,2020-03-08,13,364,4.42
Utah,2020-03-15,26,648,4.38
Utah,2020-03-22,39,1004,4.15
Utah,2020-03-29,48,1339,2.81
Utah,2020-04-05,59,1612,3.99
Utah,2020-04-12,70,1917,3.04
Utah,2020-04-19,75,2143,2.59
Utah,2020-04-26,91,2494,4.46
Utah,2020-05-03,100,2780,2.93
Utah,2020-05-10,103,2926,2.7
Utah,2020-05-17,108,3069,4.06
Utah,2020-05-24,111,3186,3.37
Utah,2020-05-31,113,3236,3.86
Utah,2020-06-07,115,3331,2.39
Utah,2020-06-14,117,3437,2.98
Utah,2020-06-21,119,3557,2.34
Utah,2020-06-28,121,3681,2.23
Utah,2020-07-05,122,3760,1.87
Utah,2020-07-12,124,3864,2.87
Utah,2020-07-19,125,3939,1.51
Utah,2020-07-26,127,4066,2.54
Utah,2020-08-02,129,4186,2.67
Utah,2020-08-09,130,4302,1.95
Utah,2020-08-16,131,4384,2.2
Utah,2020-08-23,132,4469,1.76
Utah,2020-08-30,135,4596,2.67
Utah,2020-09-06,136,4679,1.83
Utah,2020-09-13,138,4780,2.41
Utah,2020-09-20,139,4888,1.94
Utah,2020-09-27,140,4996,2.02
Utah,2020-10-04,144,5285,1.91
Utah,2020-10-11,154,5699,2.78
Utah,2020-10-18,160,5978,2.61
Utah,2020-10-25,165,6359,1.6
Utah,2020-11-01,177,6870,2.71
Utah,2020-11-08,182,7281,1.7
Utah,2020-11-15,197,7895,2.48
Utah,2020-11-22,214,8457,2.76
Utah,2020-11-29,220,8805,1.78
Utah,2020-12-06,234,9257,2.97
Utah,2020-12-13,246,9869,1.8
Utah,2020-12-20,256,10285,2.98
Utah,2020-12-27,267,10736,2.69
Utah,2021-01-03,274,11150,1.98
Utah,2021-01-10,278,11569,0.87
Utah,2021-01-17,282,11964,1.28
Utah,2021-01-24,284,12313,0.82
Utah,2021-01-31,286,12632,1.03
Utah,2021-02-07,288,12923,0.86
Utah,2021-02-14,290,13111,1.5
Utah,2021-02-21,292,13351,1.11
Utah,2021-02-28,294,13494,1.31
Utah,2021-03-07,295,13602,1.11
Utah,2021-03-14,297,13741,1.62
Utah,2021-03-21,298,13900,1.38
Utah,2021-03-28,299,14014,1.59
Utah,2021-04-04,301,14147,1.62
Utah,2021-04-11,303,14307,1.5
Utah,2021-04-18,305,14418,1.61
Utah,2021-04-25,307,14539,1.73
Utah,2021-05-02,308,14635,1.5
Utah,2021-05-09,310,14802,1.77
Utah,2021-05-16,311,14903,1.51
Utah,2021-05-23,312,14997,1.45
Utah,2021-05-30,314,15096,1.76
Utah,2021-06-06,317,15346,1.79
Utah,2021-06-13,319,15521,1.05
Utah,2021-06-20,323,15765,1.66
Utah,2021-06-27,325,15963,1.27
Utah,2021-07-04,326,16093,0.84
Utah,2021-07-11,328,16256,1.46
Utah,2021-07-18,329,16399,1.37
Utah,2021-07-25,331,16551,1.78
Utah,2021-08-01,334,16725,1.87
Utah,2021-08-08,335,16930,1.12
Utah,2021-08-15,336,17076,1.13
Utah,2021-08-22,337,17270,0.9
Utah,2021-08-29,339,17418,1.56
Utah,2021-09-05,343,17657,1.93
Utah,2021-09-12,344,17842,1.09
Utah,2021-09-19,348,18119,1.49
Utah,2021-09-26,349,18353,0.83
Utah,2021-10-03,352,18609,1.66
Utah,2021-10-10,357,18909,1.77
Utah,2021-10-17,361,19229,1.28
Utah,2021-10-24,367,19569,1.99
Utah,2021-10-31,369,19859,1.0
Utah,2021-11-07,375,20215,1.9
Utah,2021-11-14,377,20482,1.14
Utah,2021-11-21,380,20779,1.08
Utah,2021-11-28,383,21024,1.45
Utah,2021-12-05,387,21328,1.52
Utah,2021-12-12,391,21719,1.34
Utah,2021-12-19,397,22151,1.71
Utah,2021-12-26,399,22424,0.89
Vermont,2020-03-01,0,33,2.6
Vermont,2020-03-08,1,80,3.09
Vermont,2020-03-15,2,137,2.99
Vermont,2020-03-22,3,202,3.29
Vermont,2020-03-29,5,264,4.34
Vermont,2020-04-05,6,315,3.87
Vermont,2020-04-12,8,381,3.97
Vermont,2020-04-19,10,452,3.94
Vermont,2020-04-26,12,494,4.17
Vermont,2020-05-03,13,529,3.48
Vermont,2020-05-10,14,571,3.94
Vermont,2020-05-17,15,604,2.86
Vermont,2020-05-24,15,621,3.16
Vermont,2020-05-31,15,631,3.82
Vermont,2020-06-07,15,645,1.67
Vermont,2020-06-14,15,667,2.57
Vermont,2020-06-21,15,686,1.63
Vermont,2020-06-28,15,710,2.55
Vermont,2020-07-05,15,732,2.74
Vermont,2020-07-12,15,749,1.83
Vermont,2020-07-19,15,769,1.76
Vermont,2020-07-26,15,787,1.85
Vermont,2020-08-02,15,811,2.62
Vermont,2020-08-09,15,831,2.23
Vermont,2020-08-16,15,854,1.87
Vermont,2020-08-23,15,876,1.76
Vermont,2020-08-30,15,889,1.71
Vermont,2020-09-06,15,903,2.48
Vermont,2020-09-13,15,920,2.81
Vermont,2020-09-20,15,937,1.73
Vermont,2020-09-27,15,955,2.42
Vermont,2020-10-04,16,1018,2.44
Vermont,2020-10-11,17,1077,2.04
Vermont,2020-10-18,18,1156,1.77
Vermont,2020-10-25,19,1234,2.13
Vermont,2020-11-01,21,1341,2.64
Vermont,2020-11-08,23,1440,2.85
Vermont,2020-11-15,25,1519,2.31
Vermont,2020-11-22,26,1587,2.98
Vermont,2020-11-29,27,1675,1.94
Vermont,2020-12-06,30,1787,2.93
Vermont,2020-12-13,33,1907,2.74
Vermont,2020-12-20,35,2008,2.15
Vermont,2020-12-27,36,2072,2.54
Vermont,2021-01-03,37,2170,1.79
Vermont,2021-01-10,37,2239,1.38
Vermont,2021-01-17,37,2301,1.51
Vermont,2021-01-24,37,2348,0.8
Vermont,2021-01-31,38,2416,1.95
Vermont,2021-02-07,38,2468,0.98
Vermont,2021-02-14,38,2504,1.53
Vermont,2021-02-21,38,2538,1.72
Vermont,2021-02-28,38,2572,0.93
Vermont,2021-03-07,38,2592,1.25
Vermont,2021-03-14,38,2614,1.59
Vermont,2021-03-21,38,2638,1.03
Vermont,2021-03-28,38,2669,1.49
Vermont,2021-04-04,38,2689,1.34
Vermont,2021-04-11,38,2721,1.86
Vermont,2021-04-18,38,2746,1.07
Vermont,2021-04-25,38,2777,1.43
Vermont,2021-05-02,38,2798,1.76
Vermont,2021-05-09,38,2823,1.06
Vermont,2021-05-16,38,2855,1.42
Vermont,2021-05-23,38,2881,1.73
Vermont,2021-05-30,38,2901,1.5
Vermont,2021-06-06,38,2949,1.86
Vermont,2021-06-13,38,2978,1.95
Vermont,2021-06-20,38,3018,1.6
Vermont,2021-06-27,38,3047,1.71
Vermont,2021-07-04,38,3082,1.39
Vermont,2021-07-11,38,3106,1.21
Vermont,2021-07-18,38,3147,1.74
Vermont,2021-07-25,38,3179,1.0
Vermont,2021-08-01,38,3208,0.93
Vermont,2021-08-08,38,3248,1.86
Vermont,2021-08-15,38,3289,1.13
Vermont,2021-08-22,38,3331,1.84
Vermont,2021-08-29,38,3369,1.78
Vermont,2021-09-05,38,3416,1.46
Vermont,2021-09-12,38,3469,0.94
Vermont,2021-09-19,38,3512,1.27
Vermont,2021-09-26,38,3546,1.41
Vermont,2021-10-03,38,3586,1.31
Vermont,2021-10-10,38,3635,1.23
Vermont,2021-10-17,38,3690,1.56
Vermont,2021-10-24,39,3746,1.78
Vermont,2021-10-31,39,3800,1.59
Vermont,2021-11-07,39,3865,0.87
Vermont,2021-11-14,39,3921,1.14
Vermont,2021-11-21,39,3968,1.71
Vermont,2021-11-28,39,4028,1.43
Vermont,2021-12-05,39,4113,0.9
Vermont,2021-12-12,40,4198,1.54
Vermont,2021-12-19,41,4265,1.65
Vermont,2021-12-26,42,4352,1.21
Virginia,2020-03-01,8,303,2.56
Virginia,2020-03-08,18,761,2.62
Virginia,2020-03-15,44,1406,3.96
Virginia,2020-03-22,70,2054,3.51
Virginia,2020-03-29,107,3045,3.15
Virginia,2020-04-05,127,4014,2.62
Virginia,2020-04-12,150,4696,3.96
Virginia,2020-04-19,175,5505,2.69
Virginia,2020-04-26,208,6160,4.32
Virginia,2020-05-03,220,6593,3.43
Virginia,2020-05-10,237,7206,3.54
Virginia,2020-05-17,247,7484,3.27
Virginia,2020-05-24,257,7752,4.24
Virginia,2020-05-31,260,7849,4.45
Virginia,2020-06-07,265,8177,2.05
Virginia,2020-06-14,275,8465,2.97
Virginia,2020-06-21,278,8671,1.77
Virginia,2020-06-28,284,8951,2.61
Virginia,2020-07-05,293,9281,2.46
Virginia,2020-07-12,299,9546,2.12
Virginia,2020-07-19,307,9817,2.8
Virginia,2020-07-26,312,10103,2.32
Virginia,2020-08-02,314,10290,1.8
Virginia,2020-08-09,318,10510,1.96
Virginia,2020-08-16,321,10756,1.65
Virginia,2020-08-23,327,11041,2.31
Virginia,2020-08-30,334,11320,2.74
Virginia,2020-09-06,343,11600,2.93
Virginia,2020-09-13,348,11847,2.47
Virginia,2020-09-20,356,12115,2.97
Virginia,2020-09-27,364,12440,2.11
Virginia,2020-10-04,378,13306,1.56
Virginia,2020-10-11,391,14095,1.55
Virginia,2020-10-18,412,14958,2.69
Virginia,2020-10-25,436,15836,2.96
Virginia,2020-11-01,466,17052,2.41
Virginia,2020-11-08,502,18557,2.51
Virginia,2020-11-15,529,20079,1.77
Virginia,2020-11-22,573,21706,2.44
Virginia,2020-11-29,618,23119,2.76
Virginia,2020-12-06,637,24233,1.75
Virginia,2020-12-13,657,25655,1.84
Virginia,2020-12-20,692,26770,2.95
Virginia,2020-12-27,710,27880,1.79
Virginia,2021-01-03,719,28774,0.93
Virginia,2021-01-10,730,30125,1.0
Virginia,2021-01-17,740,30986,1.35
Virginia,2021-01-24,748,31755,1.04
Virginia,2021-01-31,761,32643,1.56
Virginia,2021-02-07,775,33520,1.96
Virginia,2021-02-14,781,34043,1.43
Virginia,2021-02-21,789,34582,1.5
Virginia,2021-02-28,796,35036,1.45
Virginia,2021-03-07,799,35320,1.59
Virginia,2021-03-14,802,35575,1.46
Virginia,2021-03-21,804,35821,1.01
Virginia,2021-03-28,808,36208,1.04
Virginia,2021-04-04,812,36487,1.54
Virginia,2021-04-11,820,36864,1.99
Virginia,2021-04-18,823,37106,1.86
Virginia,2021-04-25,827,37545,1.14
Virginia,2021-05-02,829,37805,0.93
Virginia,2021-05-09,836,38242,1.53
Virginia,2021-05-16,839,38641,1.12
Virginia,2021-05-23,841,38883,1.22
Virginia,2021-05-30,843,39137,1.02
Virginia,2021-06-06,850,39851,0.97
Virginia,2021-06-13,856,40420,1.45
Virginia,2021-06-20,859,40873,0.86
Virginia,2021-06-27,865,41266,1.47
Virginia,2021-07-04,870,41737,1.32
Virginia,2021-07-11,876,42275,1.06
Virginia,2021-07-18,882,42778,1.3
Virginia,2021-07-25,885,43202,0.91
Virginia,2021-08-01,888,43534,1.02
Virginia,2021-08-08,894,44066,1.08
Virginia,2021-08-15,906,44641,1.95
Virginia,2021-08-22,909,45072,0.89
Virginia,2021-08-29,920,45582,1.82
Virginia,2021-09-05,925,46105,1.21
Virginia,2021-09-12,930,46492,1.41
Virginia,2021-09-19,941,47191,1.41
Virginia,2021-09-26,951,47861,1.81
Virginia,2021-10-03,962,48662,1.61
Virginia,2021-10-10,970,49231,1.91
Virginia,2021-10-17,979,49952,1.18
Virginia,2021-10-24,990,50885,1.23
Virginia,2021-10-31,1011,51930,1.74
Virginia,2021-11-07,1019,52742,1.08
Virginia,2021-11-14,1027,53728,0.93
Virginia,2021-11-21,1036,54382,1.32
Virginia,2021-11-28,1048,55039,1.61
Virginia,2021-12-05,1063,55826,1.63
Virginia,2021-12-12,1073,57033,1.08
Virginia,2021-12-19,1086,57781,1.64
Virginia,2021-12-26,1096,58827,1.2
Washington,2020-03-01,15,399,3.47
Washington,2020-03-08,28,874,3.18
Washington,2020-03-15,40,1366,3.03
Washington,2020-03-22,53,1982,2.57
Washington,2020-03-29,81,2826,3.15
Washington,2020-04-05,118,3685,3.66
Washington,2020-04-12,143,4220,3.98
Washington,2020-04-19,165,5083,2.84
Washington,2020-04-26,185,5595,3.7
Washington,2020-05-03,203,6078,3.58
Washington,2020-05-10,222,6491,4.21
Washington,2020-05-17,229,6727,3.74
Washington,2020-05-24,240,6946,4.41
Washington,2020-05-31,243,7058,3.08
Washington,2020-06-07,246,7290,1.67
Washington,2020-06-14,248,7450,1.99
Washington,2020-06-21,255,7743,2.59
Washington,2020-06-28,258,7915,2.28
Washington,2020-07-05,264,8148,2.75
Washington,2020-07-12,270,8394,2.31
Washington,2020-07-19,276,8681,2.27
Washington,2020-07-26,280,8903,1.78
Washington,2020-08-02,283,9131,1.65
Washington,2020-08-09,289,9356,2.83
Washington,2020-08-16,294,9609,2.01
Washington,2020-08-23,298,9830,2.49
Washington,2020-08-30,302,10057,1.94
Washington,2020-09-06,306,10348,1.77
Washington,2020-09-13,312,10577,2.79
Washington,2020-09-20,318,10838,2.78
Washington,2020-09-27,322,11051,2.03
Washington,2020-10-04,333,11581,1.96
Washington,2020-10-11,351,12418,2.15
Washington,2020-10-18,366,13138,2.15
Washington,2020-10-25,391,14316,1.89
Washington,2020-11-01,409,15415,1.53
Washington,2020-11-08,435,16182,3.0
Washington,2020-11-15,452,17151,1.89
Washington,2020-11-22,471,18183,2.06
Washington,2020-11-29,495,19407,1.75
Washington,2020-12-06,529,20758,2.21
Washington,2020-12-13,544,21707,1.53
Washington,2020-12-20,572,22766,2.35
Washington,2020-12-27,608,24100,2.45
Washington,2021-01-03,616,24838,0.99
Washington,2021-01-10,626,25718,1.34
Washington,2021-01-17,635,26618,1.02
Washington,2021-01-24,640,27238,0.88
Washington,2021-01-31,648,27820,1.87
Washington,2021-02-07,655,28321,1.46
Washington,2021-02-14,658,28724,0.81
Washington,2021-02-21,664,29266,1.24
Washington,2021-02-28,668,29649,1.21
Washington,2021-03-07,672,30023,1.02
Washington,2021-03-14,674,30258,1.06
Washington,2021-03-21,678,30496,1.9
Washington,2021-03-28,683,30723,1.95
Washington,2021-04-04,688,31074,1.92
Washington,2021-04-11,694,31440,1.63
Washington,2021-04-18,698,31798,1.22
Washington,2021-04-25,700,32059,1.19
Washington,2021-05-02,704,32443,1.15
Washington,2021-05-09,709,32727,1.95
Washington,2021-05-16,715,33082,1.83
Washington,2021-05-23,720,33364,1.7
Washington,2021-05-30,724,33715,1.07
Washington,2021-06-06,731,34185,1.49
Washington,2021-06-13,737,34571,1.74
Washington,2021-06-20,742,35126,1.01
Washington,2021-06-27,745,35637,0.82
Washington,2021-07-04,752,36165,1.14
Washington,2021-07-11,756,36484,1.23
Washington,2021-07-18,762,36905,1.5
Washington,2021-07-25,766,37364,1.08
Washington,2021-08-01,770,37667,1.52
Washington,2021-08-08,773,38016,1.37
Washington,2021-08-15,777,38317,1.62
Washington,2021-08-22,783,38822,1.63
Washington,2021-08-29,787,39287,0.91
Washington,2021-09-05,796,39881,1.44
Washington,2021-09-12,802,40290,1.33
Washington,2021-09-19,806,40703,1.12
Washington,2021-09-26,815,41321,1.25
Washington,2021-10-03,820,41761,1.24
Washington,2021-10-10,827,42276,1.59
Washington,2021-10-17,832,42753,0.95
Washington,2021-10-24,843,43458,1.76
Washington,2021-10-31,855,44213,1.39
Washington,2021-11-07,866,45068,1.68
Washington,2021-11-14,878,45861,1.36
Washington,2021-11-21,885,46538,1.12
Washington,2021-11-28,892,47224,0.96
Washington,2021-12-05,909,48077,1.83
Washington,2021-12-12,917,48801,1.46
Washington,2021-12-19,929,49847,1.29
Washington,2021-12-26,937,50584,1.35
West Virginia,2020-03-01,3,82,4.1
West Virginia,2020-03-08,7,184,3.44
West Virginia,2020-03-15,10,286,4.28
West Virginia,2020-03-22,16,463,3.67
West Virginia,2020-03-29,21,673,2.7
West Virginia,2020-04-05,27,856,4.12
West Virginia,2020-04-12,33,1065,3.3
West Virginia,2020-04-19,38,1258,2.68
West Virginia,2020-04-26,41,1368,3.21
West Virginia,2020-05-03,45,1500,3.31
West Virginia,2020-05-10,48,1585,3.41
West Virginia,2020-05-17,50,1676,2.79
West Virginia,2020-05-24,52,1739,3.55
West Virginia,2020-05-31,52,1771,3.13
West Virginia,2020-06-07,53,1839,2.51
West Virginia,2020-06-14,53,1880,1.81
West Virginia,2020-06-21,53,1927,1.53
West Virginia,2020-06-28,53,1970,1.51
West Virginia,2020-07-05,54,2015,2.13
West Virginia,2020-07-12,55,2081,2.19
West Virginia,2020-07-19,55,2136,1.87
West Virginia,2020-07-26,56,2203,1.78
West Virginia,2020-08-02,56,2255,2.24
West Virginia,2020-08-09,56,2297,2.07
West Virginia,2020-08-16,56,2342,2.13
West Virginia,2020-08-23,57,2408,1.99
West Virginia,2020-08-30,58,2461,2.62
West Virginia,2020-09-06,58,2512,1.53
West Virginia,2020-09-13,59,2565,1.95
West Virginia,2020-09-20,60,2622,2.18
West Virginia,2020-09-27,60,2675,1.56
West Virginia,2020-10-04,63,2898,1.77
West Virginia,2020-10-11,66,3047,2.49
West Virginia,2020-10-18,72,3297,2.63
West Virginia,2020-10-25,78,3535,2.53
West Virginia,2020-11-01,83,3769,2.47
West Virginia,2020-11-08,90,4041,2.42
West Virginia,2020-11-15,96,4323,2.28
West Virginia,2020-11-22,99,4581,1.86
West Virginia,2020-11-29,106,4859,2.39
West Virginia,2020-12-06,110,5104,2.09
West Virginia,2020-12-13,114,5299,2.66
West Virginia,2020-12-20,120,5571,2.53
West Virginia,2020-12-27,125,5871,2.17
West Virginia,2021-01-03,129,6157,1.83
West Virginia,2021-01-10,130,6311,0.91
West Virginia,2021-01-17,133,6566,1.47
West Virginia,2021-01-24,135,6789,1.34
West Virginia,2021-01-31,139,6996,1.82
West Virginia,2021-02-07,141,7143,1.75
West Virginia,2021-02-14,143,7279,1.98
West Virginia,2021-02-21,144,7416,1.39
West Virginia,2021-02-28,145,7537,1.0
West Virginia,2021-03-07,145,7590,1.94
West Virginia,2021-03-14,145,7649,0.95
